SalesID,AgentID,YearMonth,NumPoliciesSold,TotalPremiumAmount,TargetAmount,Achievement,Commissions,LeadCount,ConversionRate,CustomerMeetings,SalesActivityScore
SLS008634,AGT0141,2021-10,1,668.62,177679,0.38,91.7,74,0.14,5,66.79
SLS008635,AGT0141,2021-11,1,883.42,135165,0.65,123.46,40,0.21,13,63.84
SLS008636,AGT0141,2021-12,4,7025.26,121432,5.79,386.97,41,0.26,7,74.3
SLS008637,AGT0141,2022-01,1,342.1,73381,0.47,40.88,74,0.19,13,76.97
SLS008638,AGT0141,2022-02,0,0.0,97300,0.0,0.0,49,0.3,18,70.17
SLS008639,AGT0141,2022-03,2,5342.389999999999,197759,2.7,497.18,18,0.14,16,81.92
SLS008640,AGT0141,2022-04,0,0.0,120019,0.0,0.0,15,0.22,12,93.82
SLS008641,AGT0141,2022-05,5,28759.02,115102,24.99,2454.62,11,0.19,20,94.42
SLS008642,AGT0141,2022-06,1,1393.87,155657,0.9,130.05,81,0.34,13,75.18
SLS008643,AGT0141,2022-07,2,2576.2599999999998,176499,1.46,225.55,36,0.22,25,80.53
SLS008644,AGT0141,2022-08,0,0.0,73366,0.0,0.0,42,0.15,28,86.11
SLS008645,AGT0141,2022-09,4,15347.890000000001,92044,16.67,1710.17,11,0.11,22,83.6
SLS008646,AGT0141,2022-10,1,810.55,102416,0.79,119.86,33,0.27,21,88.47
SLS008647,AGT0141,2022-11,0,0.0,72255,0.0,0.0,52,0.32,23,67.74
SLS008648,AGT0141,2022-12,2,843.45,148310,0.57,49.56,59,0.12,21,64.72
SLS008649,AGT0141,2023-01,0,0.0,58967,0.0,0.0,93,0.38,20,61.91
SLS008650,AGT0141,2023-02,2,167.11,61436,0.27,20.9,16,0.17,19,65.87
SLS008651,AGT0141,2023-03,1,1025.82,136111,0.75,108.74,75,0.19,15,98.57
SLS008652,AGT0141,2023-04,0,0.0,152668,0.0,0.0,54,0.2,5,78.14
SLS008653,AGT0141,2023-05,3,6122.3,68160,8.98,689.7,80,0.24,26,88.36
SLS008654,AGT0141,2023-06,2,5693.82,68748,8.28,527.85,11,0.12,25,95.05
SLS008655,AGT0141,2023-07,3,5348.2699999999995,57702,9.27,784.25,88,0.24,16,69.17
SLS008656,AGT0141,2023-08,0,0.0,136817,0.0,0.0,59,0.16,9,72.08
SLS008657,AGT0141,2023-09,2,10406.65,143242,7.27,939.72,94,0.19,11,99.01
SLS008658,AGT0141,2023-10,2,444.47,150460,0.3,58.94,92,0.15,6,84.77
SLS008659,AGT0141,2023-11,3,6110.0,81752,7.47,503.6,67,0.35,5,75.28
SLS008660,AGT0141,2023-12,2,2990.54,140826,2.12,183.12,30,0.36,25,98.84
SLS008661,AGT0141,2024-01,3,1229.8899999999999,95972,1.28,165.4,75,0.34,25,74.0
SLS008662,AGT0142,2019-01,0,0.0,193492,0.0,0.0,72,0.34,8,80.58
SLS008663,AGT0142,2019-02,0,0.0,149023,0.0,0.0,35,0.32,13,85.01
SLS008664,AGT0142,2019-03,0,0.0,110233,0.0,0.0,21,0.25,8,73.98
SLS008665,AGT0142,2019-04,0,0.0,58102,0.0,0.0,63,0.29,17,86.27
SLS008666,AGT0142,2019-05,0,0.0,154717,0.0,0.0,30,0.16,21,66.4
SLS008667,AGT0142,2019-06,0,0.0,165000,0.0,0.0,47,0.33,24,62.23
SLS008668,AGT0142,2019-07,0,0.0,174359,0.0,0.0,88,0.15,13,97.78
SLS008669,AGT0142,2019-08,0,0.0,146673,0.0,0.0,13,0.16,20,87.03
SLS008670,AGT0142,2019-09,0,0.0,127329,0.0,0.0,25,0.11,25,96.5
SLS008671,AGT0142,2019-10,0,0.0,186384,0.0,0.0,19,0.4,14,81.9
SLS008672,AGT0142,2019-11,0,0.0,116539,0.0,0.0,84,0.18,9,88.41
SLS008673,AGT0142,2019-12,0,0.0,116030,0.0,0.0,28,0.13,20,69.55
SLS008674,AGT0142,2020-01,3,10069.82,194373,5.18,1163.74,72,0.15,15,89.42
SLS008675,AGT0142,2020-02,0,0.0,113765,0.0,0.0,77,0.19,22,70.21
SLS008676,AGT0142,2020-03,3,5788.88,62378,9.28,399.95,35,0.11,12,81.24
SLS008677,AGT0142,2020-04,0,0.0,113956,0.0,0.0,51,0.14,18,84.99
SLS008678,AGT0142,2020-05,1,950.86,180806,0.53,115.94,51,0.16,17,98.78
SLS008679,AGT0142,2020-06,2,3047.02,76533,3.98,297.76,15,0.13,23,97.18
SLS008680,AGT0142,2020-07,2,2377.53,193552,1.23,296.92,43,0.26,7,79.91
SLS008681,AGT0142,2020-08,0,0.0,143900,0.0,0.0,47,0.12,5,81.5
SLS008682,AGT0142,2020-09,4,2249.88,160595,1.4,215.26,34,0.13,17,81.62
SLS008683,AGT0142,2020-10,1,232.63,162907,0.14,12.35,76,0.26,12,73.47
SLS008684,AGT0142,2020-11,1,2101.83,50539,4.16,118.3,33,0.13,5,83.56
SLS008685,AGT0142,2020-12,3,2020.75,194014,1.04,197.09,64,0.25,13,94.68
SLS008686,AGT0142,2021-01,3,1655.62,135456,1.22,228.19,88,0.34,15,64.13
SLS008687,AGT0142,2021-02,3,6453.45,68812,9.38,383.87,40,0.18,15,73.81
SLS008688,AGT0142,2021-03,2,3863.04,140477,2.75,259.95,58,0.38,9,63.19
SLS008689,AGT0142,2021-04,1,215.07,78974,0.27,22.46,91,0.11,17,99.24
SLS008690,AGT0142,2021-05,2,4338.75,129276,3.36,621.41,12,0.22,25,65.96
SLS008691,AGT0142,2021-06,4,9336.45,115006,8.12,627.03,85,0.13,16,63.35
SLS008692,AGT0142,2021-07,1,3024.09,197037,1.53,164.87,45,0.3,16,89.55
SLS008693,AGT0142,2021-08,1,470.28,181244,0.26,61.29,15,0.12,28,68.33
SLS008694,AGT0142,2021-09,2,2731.83,121343,2.25,275.98,66,0.15,28,66.37
SLS008695,AGT0142,2021-10,2,5451.01,184609,2.95,291.37,99,0.2,27,95.88
SLS008696,AGT0142,2021-11,2,1796.98,70804,2.54,238.8,25,0.1,20,70.75
SLS008697,AGT0142,2021-12,2,3941.4700000000003,111754,3.53,420.96,88,0.3,23,91.24
SLS008698,AGT0142,2022-01,2,2204.6600000000003,159398,1.38,240.03,80,0.34,17,83.34
SLS008699,AGT0142,2022-02,0,0.0,135184,0.0,0.0,43,0.26,19,76.25
SLS008700,AGT0142,2022-03,1,5212.65,166175,3.14,324.45,35,0.23,14,74.01
SLS008701,AGT0142,2022-04,2,3540.1600000000003,120243,2.94,497.51,58,0.19,17,74.18
SLS008702,AGT0142,2022-05,1,145.73,115171,0.13,11.62,33,0.16,15,89.88
SLS008703,AGT0142,2022-06,1,858.65,76763,1.12,120.12,48,0.25,22,65.86
SLS008704,AGT0142,2022-07,0,0.0,51999,0.0,0.0,19,0.32,14,69.27
SLS008705,AGT0142,2022-08,3,4706.12,122410,3.84,633.08,93,0.37,8,70.26
SLS008706,AGT0142,2022-09,1,8863.12,197645,4.48,546.75,72,0.23,11,75.95
SLS008707,AGT0142,2022-10,3,3907.94,182524,2.14,348.94,74,0.36,27,78.08
SLS008708,AGT0142,2022-11,2,9712.33,197207,4.92,970.57,61,0.35,8,79.78
SLS008709,AGT0142,2022-12,3,1472.49,98950,1.49,194.68,62,0.34,5,83.47
SLS008710,AGT0142,2023-01,2,10566.02,66416,15.91,1186.46,35,0.34,18,91.31
SLS008711,AGT0142,2023-02,2,6702.400000000001,135782,4.94,989.69,32,0.29,17,84.91
SLS008712,AGT0142,2023-03,1,820.87,88382,0.93,112.18,47,0.38,14,99.26
SLS008713,AGT0142,2023-04,0,0.0,163396,0.0,0.0,28,0.14,5,72.23
SLS008714,AGT0142,2023-05,4,6876.5,121916,5.64,844.44,94,0.2,9,64.64
SLS008715,AGT0142,2023-06,2,842.6999999999999,189526,0.44,97.72,37,0.35,13,66.95
SLS008716,AGT0142,2023-07,0,0.0,53002,0.0,0.0,52,0.13,12,60.79
SLS008717,AGT0142,2023-08,2,2160.51,79826,2.71,242.65,77,0.37,22,95.43
SLS008718,AGT0142,2023-09,2,1381.08,96906,1.43,200.29,29,0.32,28,74.76
SLS008719,AGT0142,2023-10,0,0.0,55360,0.0,0.0,75,0.26,14,64.72
SLS008720,AGT0142,2023-11,2,913.39,149915,0.61,50.22,48,0.11,23,90.31
SLS008721,AGT0142,2023-12,0,0.0,105206,0.0,0.0,49,0.26,23,71.98
SLS008722,AGT0142,2024-01,1,5631.24,126399,4.46,634.24,90,0.22,26,67.94
SLS008723,AGT0143,2019-01,0,0.0,67563,0.0,0.0,35,0.19,26,77.2
SLS008724,AGT0143,2019-02,0,0.0,153558,0.0,0.0,37,0.39,25,63.32
SLS008725,AGT0143,2019-03,0,0.0,195843,0.0,0.0,72,0.22,12,80.57
SLS008726,AGT0143,2019-04,0,0.0,73988,0.0,0.0,22,0.18,17,71.55
SLS008727,AGT0143,2019-05,0,0.0,79543,0.0,0.0,19,0.31,21,84.8
SLS008728,AGT0143,2019-06,0,0.0,195046,0.0,0.0,67,0.39,19,62.71
SLS008729,AGT0143,2019-07,0,0.0,146014,0.0,0.0,83,0.19,25,86.95
SLS008730,AGT0143,2019-08,0,0.0,151292,0.0,0.0,34,0.34,10,97.65
SLS008731,AGT0143,2019-09,0,0.0,180515,0.0,0.0,71,0.14,7,99.78
SLS008732,AGT0143,2019-10,0,0.0,162554,0.0,0.0,40,0.26,8,66.35
SLS008733,AGT0143,2019-11,0,0.0,93229,0.0,0.0,84,0.32,19,87.07
SLS008734,AGT0143,2019-12,0,0.0,188615,0.0,0.0,68,0.25,15,74.45
SLS008735,AGT0143,2020-01,1,306.54,85466,0.36,18.6,49,0.36,18,64.81
SLS008736,AGT0143,2020-02,4,11561.630000000001,53581,21.58,1275.31,96,0.28,5,82.93
SLS008737,AGT0143,2020-03,1,2494.76,190693,1.31,187.12,67,0.28,28,77.99
SLS008738,AGT0143,2020-04,1,357.24,113382,0.32,24.95,96,0.17,8,80.42
SLS008739,AGT0143,2020-05,4,4373.39,113861,3.84,270.3,26,0.38,27,82.02
SLS008740,AGT0143,2020-06,2,4933.25,140558,3.51,685.8,18,0.32,23,81.16
SLS008741,AGT0143,2020-07,2,953.24,79466,1.2,63.0,23,0.17,5,87.37
SLS008742,AGT0143,2020-08,2,4627.25,121673,3.8,438.5,33,0.27,12,90.59
SLS008743,AGT0143,2020-09,0,0.0,131972,0.0,0.0,98,0.14,12,61.23
SLS008744,AGT0143,2020-10,1,10046.23,194411,5.17,702.75,28,0.27,15,91.84
SLS008745,AGT0143,2020-11,1,5425.66,178529,3.04,471.61,76,0.29,13,94.04
SLS008746,AGT0143,2020-12,1,502.7,156871,0.32,49.9,19,0.29,8,80.46
SLS008747,AGT0143,2021-01,2,14194.689999999999,137778,10.3,1809.15,92,0.22,15,71.99
SLS008748,AGT0143,2021-02,1,251.01,85368,0.29,18.7,37,0.36,22,80.39
SLS008749,AGT0143,2021-03,4,1405.65,95358,1.47,82.06,10,0.24,29,92.53
SLS008750,AGT0143,2021-04,2,1549.8600000000001,184907,0.84,213.3,37,0.28,5,98.12
SLS008751,AGT0143,2021-05,1,956.81,174149,0.55,94.73,56,0.15,6,95.07
SLS008752,AGT0143,2021-06,3,2512.25,54512,4.61,294.47,60,0.36,27,76.2
SLS008753,AGT0143,2021-07,2,555.61,104371,0.53,55.43,16,0.34,27,81.84
SLS008754,AGT0143,2021-08,0,0.0,55527,0.0,0.0,21,0.23,8,60.78
SLS008755,AGT0143,2021-09,2,1697.4,124242,1.37,127.78,40,0.24,11,60.23
SLS008756,AGT0143,2021-10,1,1990.54,65620,3.03,292.68,12,0.14,24,91.66
SLS008757,AGT0143,2021-11,1,1830.77,89393,2.05,178.07,83,0.13,24,90.96
SLS008758,AGT0143,2021-12,1,122.64,77793,0.16,10.67,85,0.24,9,68.96
SLS008759,AGT0143,2022-01,0,0.0,136419,0.0,0.0,68,0.33,20,74.96
SLS008760,AGT0143,2022-02,1,2031.83,171493,1.18,205.57,93,0.2,9,97.3
SLS008761,AGT0143,2022-03,4,4007.5899999999997,147879,2.71,355.17,18,0.15,22,83.27
SLS008762,AGT0143,2022-04,4,6351.55,99958,6.35,942.52,45,0.17,7,72.32
SLS008763,AGT0143,2022-05,4,11163.0,157829,7.07,1654.94,37,0.37,23,61.11
SLS008764,AGT0143,2022-06,3,2344.72,173827,1.35,337.06,74,0.39,13,70.96
SLS008765,AGT0143,2022-07,1,472.3,141762,0.33,46.72,32,0.23,8,91.39
SLS008766,AGT0143,2022-08,0,0.0,81712,0.0,0.0,75,0.3,22,72.35
SLS008767,AGT0143,2022-09,0,0.0,157116,0.0,0.0,83,0.32,11,88.46
SLS008768,AGT0143,2022-10,1,6698.34,157253,4.26,516.41,64,0.14,23,66.71
SLS008769,AGT0143,2022-11,1,11966.51,152221,7.86,1380.88,63,0.2,7,92.76
SLS008770,AGT0143,2022-12,2,722.6800000000001,166843,0.43,86.66,73,0.18,18,94.08
SLS008771,AGT0143,2023-01,1,3421.08,189244,1.81,322.24,53,0.22,19,77.25
SLS008772,AGT0143,2023-02,0,0.0,129749,0.0,0.0,90,0.39,26,77.46
SLS008773,AGT0143,2023-03,1,2856.33,135184,2.11,355.42,83,0.2,8,88.67
SLS008774,AGT0143,2023-04,3,17067.88,139856,12.2,2237.99,40,0.26,22,76.14
SLS008775,AGT0143,2023-05,0,0.0,148843,0.0,0.0,42,0.24,11,79.97
SLS008776,AGT0143,2023-06,0,0.0,165254,0.0,0.0,66,0.39,21,62.82
SLS008777,AGT0143,2023-07,2,7962.34,58000,13.73,1090.49,41,0.17,23,86.76
SLS008778,AGT0143,2023-08,0,0.0,61653,0.0,0.0,76,0.28,5,91.08
SLS008779,AGT0143,2023-09,1,8207.97,172409,4.76,611.84,88,0.3,10,83.74
SLS008780,AGT0143,2023-10,2,2591.84,125373,2.07,259.15,77,0.32,13,69.68
SLS008781,AGT0143,2023-11,4,16309.810000000001,159459,10.23,1344.04,29,0.13,9,80.71
SLS008782,AGT0143,2023-12,1,746.24,190709,0.39,60.37,46,0.35,18,85.39
SLS008783,AGT0143,2024-01,3,1989.0,152686,1.3,240.05,36,0.2,25,73.21
SLS008784,AGT0144,2019-01,0,0.0,71764,0.0,0.0,22,0.28,5,63.35
SLS008785,AGT0144,2019-02,0,0.0,71153,0.0,0.0,11,0.23,7,75.24
SLS008786,AGT0144,2019-03,0,0.0,167582,0.0,0.0,64,0.33,18,70.01
SLS008787,AGT0144,2019-04,0,0.0,198776,0.0,0.0,19,0.11,23,85.17
SLS008788,AGT0144,2019-05,0,0.0,57725,0.0,0.0,89,0.23,27,93.23
SLS008789,AGT0144,2019-06,0,0.0,131898,0.0,0.0,79,0.16,7,93.64
SLS008790,AGT0144,2019-07,0,0.0,147016,0.0,0.0,63,0.32,18,71.3
SLS008791,AGT0144,2019-08,0,0.0,125595,0.0,0.0,81,0.31,22,60.52
SLS008792,AGT0144,2019-09,0,0.0,94938,0.0,0.0,39,0.37,17,68.92
SLS008793,AGT0144,2019-10,0,0.0,78439,0.0,0.0,14,0.15,19,89.63
SLS008794,AGT0144,2019-11,0,0.0,121640,0.0,0.0,35,0.38,18,84.1
SLS008795,AGT0144,2019-12,0,0.0,69168,0.0,0.0,98,0.2,9,96.27
SLS008796,AGT0144,2020-01,1,2316.54,173734,1.33,261.53,31,0.15,6,87.85
SLS008797,AGT0144,2020-02,1,752.07,142553,0.53,67.3,43,0.22,17,64.6
SLS008798,AGT0144,2020-03,1,483.89,56300,0.86,69.15,55,0.15,8,98.84
SLS008799,AGT0144,2020-04,1,2476.36,77101,3.21,359.56,15,0.13,19,72.01
SLS008800,AGT0144,2020-05,1,4583.59,73097,6.27,254.76,66,0.22,14,97.97
SLS008801,AGT0144,2020-06,2,4768.0,143576,3.32,413.14,96,0.37,20,85.31
SLS008802,AGT0144,2020-07,0,0.0,134768,0.0,0.0,26,0.3,21,76.03
SLS008803,AGT0144,2020-08,2,9468.820000000002,71970,13.16,1014.39,40,0.19,26,80.2
SLS008804,AGT0144,2020-09,1,1837.68,58164,3.16,146.5,62,0.27,7,65.13
SLS008805,AGT0144,2020-10,3,2039.32,173636,1.17,259.96,80,0.23,15,79.08
SLS008806,AGT0144,2020-11,0,0.0,99342,0.0,0.0,64,0.28,29,72.88
SLS008807,AGT0144,2020-12,1,1234.18,166617,0.74,123.88,66,0.3,22,86.07
SLS008808,AGT0144,2021-01,2,3649.32,76146,4.79,298.17,70,0.36,7,81.14
SLS008809,AGT0144,2021-02,1,30.97,190919,0.02,2.62,78,0.36,8,82.82
SLS008810,AGT0144,2021-03,2,1950.83,111776,1.75,202.45,59,0.39,23,78.12
SLS008811,AGT0144,2021-04,1,1546.38,70928,2.18,159.8,20,0.17,7,86.43
SLS008812,AGT0144,2021-05,0,0.0,164302,0.0,0.0,45,0.15,18,95.02
SLS008813,AGT0144,2021-06,4,2747.87,190003,1.45,137.57,88,0.12,13,84.97
SLS008814,AGT0144,2021-07,1,12425.83,77088,16.12,1592.21,96,0.17,28,95.72
SLS008815,AGT0144,2021-08,3,4656.63,103644,4.49,697.05,46,0.15,5,61.61
SLS008816,AGT0144,2021-09,1,2432.41,199375,1.22,277.3,90,0.22,28,67.32
SLS008817,AGT0144,2021-10,1,657.76,166434,0.4,48.96,13,0.32,28,80.3
SLS008818,AGT0144,2021-11,1,12.0,108956,0.01,1.16,14,0.14,10,66.34
SLS008819,AGT0144,2021-12,2,539.05,73285,0.74,47.2,43,0.32,26,79.7
SLS008820,AGT0144,2022-01,4,6903.25,66914,10.32,589.34,78,0.31,11,74.64
SLS008821,AGT0144,2022-02,0,0.0,117878,0.0,0.0,69,0.2,19,94.57
SLS008822,AGT0144,2022-03,0,0.0,168330,0.0,0.0,23,0.17,9,93.96
SLS008823,AGT0144,2022-04,1,902.6,176516,0.51,105.02,77,0.34,29,87.31
SLS008824,AGT0144,2022-05,2,9844.580000000002,102362,9.62,1454.58,89,0.37,6,84.06
SLS008825,AGT0144,2022-06,0,0.0,62214,0.0,0.0,75,0.16,13,74.04
SLS008826,AGT0144,2022-07,0,0.0,196705,0.0,0.0,89,0.31,14,98.23
SLS008827,AGT0144,2022-08,1,19.92,187472,0.01,1.1,30,0.39,6,60.52
SLS008828,AGT0144,2022-09,1,2250.39,130076,1.73,162.27,46,0.18,27,68.34
SLS008829,AGT0144,2022-10,1,917.39,134958,0.68,65.12,76,0.37,18,99.8
SLS008830,AGT0144,2022-11,2,2954.5499999999997,135692,2.18,411.53,65,0.36,17,63.8
SLS008831,AGT0144,2022-12,0,0.0,102847,0.0,0.0,70,0.13,8,78.52
SLS008832,AGT0144,2023-01,4,13214.710000000001,149663,8.83,1652.52,66,0.11,23,87.81
SLS008833,AGT0144,2023-02,2,1929.75,147723,1.31,219.97,41,0.39,21,66.75
SLS008834,AGT0144,2023-03,4,12738.9,76829,16.58,1880.0,29,0.25,9,62.92
SLS008835,AGT0144,2023-04,0,0.0,193310,0.0,0.0,23,0.35,8,82.56
SLS008836,AGT0144,2023-05,2,3183.82,88649,3.59,254.68,50,0.3,23,88.46
SLS008837,AGT0144,2023-06,1,2296.83,54720,4.2,231.65,35,0.27,27,61.44
SLS008838,AGT0144,2023-07,0,0.0,136534,0.0,0.0,26,0.11,7,72.95
SLS008839,AGT0144,2023-08,1,833.59,199244,0.42,105.38,17,0.38,13,97.25
SLS008840,AGT0144,2023-09,2,1369.23,124111,1.1,68.97,89,0.4,8,91.75
SLS008841,AGT0144,2023-10,3,3808.8799999999997,185496,2.05,247.86,97,0.27,27,89.28
SLS008842,AGT0144,2023-11,3,6986.169999999999,54168,12.9,501.78,69,0.38,18,92.59
SLS008843,AGT0144,2023-12,0,0.0,73878,0.0,0.0,76,0.19,9,70.28
SLS008844,AGT0144,2024-01,2,1250.99,92460,1.35,106.38,64,0.11,21,66.48
SLS008845,AGT0145,2019-01,0,0.0,154078,0.0,0.0,51,0.24,24,84.9
SLS008846,AGT0145,2019-02,0,0.0,111222,0.0,0.0,47,0.27,13,68.93
SLS008847,AGT0145,2019-03,0,0.0,80566,0.0,0.0,94,0.34,28,71.21
SLS008848,AGT0145,2019-04,0,0.0,192556,0.0,0.0,68,0.36,27,80.55
SLS008849,AGT0145,2019-05,0,0.0,183543,0.0,0.0,87,0.37,12,95.54
SLS008850,AGT0145,2019-06,0,0.0,105254,0.0,0.0,73,0.23,17,93.44
SLS008851,AGT0145,2019-07,0,0.0,121762,0.0,0.0,80,0.33,6,66.95
SLS008852,AGT0145,2019-08,0,0.0,120667,0.0,0.0,18,0.23,6,60.74
SLS008853,AGT0145,2019-09,0,0.0,51744,0.0,0.0,72,0.38,14,63.72
SLS008854,AGT0145,2019-10,0,0.0,198976,0.0,0.0,32,0.31,27,74.17
SLS008855,AGT0145,2019-11,0,0.0,106456,0.0,0.0,67,0.28,6,84.45
SLS008856,AGT0145,2019-12,0,0.0,174031,0.0,0.0,36,0.13,26,71.59
SLS008857,AGT0145,2020-01,0,0.0,170534,0.0,0.0,16,0.16,17,67.02
SLS008858,AGT0145,2020-02,2,9998.91,132663,7.54,847.49,21,0.31,16,80.41
SLS008859,AGT0145,2020-03,3,678.48,110120,0.62,42.59,76,0.15,29,74.63
SLS008860,AGT0145,2020-04,2,1246.9499999999998,88602,1.41,136.24,31,0.24,25,85.86
SLS008861,AGT0145,2020-05,0,0.0,183395,0.0,0.0,21,0.27,19,98.66
SLS008862,AGT0145,2020-06,2,1337.44,69016,1.94,130.56,20,0.27,16,98.72
SLS008863,AGT0145,2020-07,2,1210.0,89835,1.35,97.56,69,0.1,25,87.19
SLS008864,AGT0145,2020-08,2,6367.47,190447,3.34,671.79,12,0.34,10,71.34
SLS008865,AGT0145,2020-09,1,72.23,182013,0.04,5.58,76,0.14,27,86.85
SLS008866,AGT0145,2020-10,1,2170.5,103507,2.1,260.05,52,0.14,21,86.07
SLS008867,AGT0145,2020-11,2,2982.7,186668,1.6,185.69,55,0.33,7,71.05
SLS008868,AGT0145,2020-12,1,267.39,76620,0.35,36.5,51,0.37,29,66.52
SLS008869,AGT0145,2021-01,2,18642.85,116265,16.03,2461.06,12,0.34,11,81.9
SLS008870,AGT0145,2021-02,1,24.05,102718,0.02,3.51,89,0.25,21,70.63
SLS008871,AGT0145,2021-03,3,8760.55,145830,6.01,1199.62,47,0.13,13,78.25
SLS008872,AGT0145,2021-04,2,1372.27,194035,0.71,170.74,97,0.33,18,99.83
SLS008873,AGT0145,2021-05,2,878.86,151210,0.58,121.47,81,0.15,18,82.23
SLS008874,AGT0145,2021-06,0,0.0,183056,0.0,0.0,15,0.33,22,66.69
SLS008875,AGT0145,2021-07,1,305.54,55131,0.55,45.6,75,0.2,14,85.18
SLS008876,AGT0145,2021-08,3,6656.64,118453,5.62,980.5,92,0.38,20,71.84
SLS008877,AGT0145,2021-09,0,0.0,127391,0.0,0.0,54,0.2,12,90.23
SLS008878,AGT0145,2021-10,3,776.09,89880,0.86,68.17,89,0.27,5,68.22
SLS008879,AGT0145,2021-11,1,789.14,126388,0.62,75.74,32,0.17,13,97.64
SLS008880,AGT0145,2021-12,0,0.0,130660,0.0,0.0,93,0.39,9,97.9
SLS008881,AGT0145,2022-01,3,12085.83,120723,10.01,923.01,74,0.29,18,89.58
SLS008882,AGT0145,2022-02,2,2356.72,58275,4.04,331.57,30,0.14,21,60.07
SLS008883,AGT0145,2022-03,2,2214.88,194096,1.14,164.22,94,0.28,28,78.63
SLS008884,AGT0145,2022-04,0,0.0,152523,0.0,0.0,32,0.14,17,74.71
SLS008885,AGT0145,2022-05,0,0.0,70769,0.0,0.0,92,0.3,14,96.32
SLS008886,AGT0145,2022-06,3,5356.4,122396,4.38,698.3,22,0.12,19,95.52
SLS008887,AGT0145,2022-07,3,1617.88,147063,1.1,166.81,32,0.23,12,95.31
SLS008888,AGT0145,2022-08,2,2466.58,159632,1.55,179.72,54,0.38,24,76.1
SLS008889,AGT0145,2022-09,3,3216.91,163596,1.97,193.37,38,0.19,22,77.78
SLS008890,AGT0145,2022-10,1,1591.77,93649,1.7,206.53,56,0.15,22,93.66
SLS008891,AGT0145,2022-11,2,8923.359999999999,122031,7.31,704.58,90,0.23,22,62.76
SLS008892,AGT0145,2022-12,1,2470.1,62534,3.95,187.55,91,0.38,11,79.68
SLS008893,AGT0145,2023-01,1,576.19,185429,0.31,44.34,35,0.11,28,67.67
SLS008894,AGT0145,2023-02,2,5668.88,191806,2.96,632.19,50,0.16,24,91.49
SLS008895,AGT0145,2023-03,3,4118.88,192617,2.14,323.46,92,0.38,28,72.38
SLS008896,AGT0145,2023-04,0,0.0,91054,0.0,0.0,85,0.32,19,92.85
SLS008897,AGT0145,2023-05,0,0.0,155909,0.0,0.0,47,0.2,11,74.16
SLS008898,AGT0145,2023-06,1,111.16,85851,0.13,14.37,51,0.13,13,92.15
SLS008899,AGT0145,2023-07,3,2927.0099999999998,171345,1.71,282.46,31,0.38,5,68.0
SLS008900,AGT0145,2023-08,1,3482.15,148125,2.35,297.38,87,0.35,24,75.08
SLS008901,AGT0145,2023-09,0,0.0,81553,0.0,0.0,66,0.1,20,61.76
SLS008902,AGT0145,2023-10,3,4846.4,191036,2.54,245.19,90,0.25,11,80.31
SLS008903,AGT0145,2023-11,2,6661.98,74935,8.89,792.63,59,0.35,20,92.45
SLS008904,AGT0145,2023-12,1,160.34,58075,0.28,21.39,53,0.32,13,73.68
SLS008905,AGT0145,2024-01,0,0.0,75263,0.0,0.0,11,0.25,12,92.74
SLS008906,AGT0146,2019-01,0,0.0,199416,0.0,0.0,11,0.23,14,68.2
SLS008907,AGT0146,2019-02,0,0.0,91131,0.0,0.0,55,0.25,12,68.48
SLS008908,AGT0146,2019-03,0,0.0,151296,0.0,0.0,93,0.38,28,63.12
SLS008909,AGT0146,2019-04,0,0.0,160583,0.0,0.0,53,0.24,13,90.06
SLS008910,AGT0146,2019-05,0,0.0,73581,0.0,0.0,58,0.33,12,61.71
SLS008911,AGT0146,2019-06,0,0.0,134189,0.0,0.0,84,0.21,7,61.8
SLS008912,AGT0146,2019-07,0,0.0,108586,0.0,0.0,16,0.39,29,93.55
SLS008913,AGT0146,2019-08,0,0.0,103202,0.0,0.0,10,0.35,12,74.37
SLS008914,AGT0146,2019-09,0,0.0,156168,0.0,0.0,30,0.19,10,99.13
SLS008915,AGT0146,2019-10,0,0.0,135463,0.0,0.0,80,0.33,25,97.06
SLS008916,AGT0146,2019-11,0,0.0,63224,0.0,0.0,55,0.21,23,69.74
SLS008917,AGT0146,2019-12,0,0.0,61226,0.0,0.0,60,0.22,10,74.31
SLS008918,AGT0146,2020-01,1,2346.97,141238,1.66,159.82,84,0.19,17,74.74
SLS008919,AGT0146,2020-02,1,791.28,153918,0.51,86.16,11,0.34,25,67.68
SLS008920,AGT0146,2020-03,2,2756.06,75024,3.67,401.2,85,0.16,7,75.37
SLS008921,AGT0146,2020-04,0,0.0,139175,0.0,0.0,96,0.11,23,63.1
SLS008922,AGT0146,2020-05,2,2757.78,199761,1.38,201.57,15,0.18,20,61.57
SLS008923,AGT0146,2020-06,1,12503.08,77253,16.18,1794.03,49,0.3,15,99.25
SLS008924,AGT0146,2020-07,5,8518.94,112595,7.57,638.53,29,0.11,22,94.68
SLS008925,AGT0146,2020-08,1,2582.48,155351,1.66,203.96,33,0.22,14,99.77
SLS008926,AGT0146,2020-09,2,5238.88,116067,4.51,550.56,62,0.12,27,86.86
SLS008927,AGT0146,2020-10,6,4247.43,167551,2.54,276.63,19,0.31,23,61.76
SLS008928,AGT0146,2020-11,3,3352.4900000000002,90779,3.69,212.93,10,0.22,12,99.2
SLS008929,AGT0146,2020-12,3,2905.26,173675,1.67,202.67,49,0.26,28,94.19
SLS008930,AGT0146,2021-01,2,6913.46,114480,6.04,486.48,21,0.37,5,66.73
